ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.4,0.005,1e-07,-49.3478014441976,-15.4867320159236,-57.6755213725564
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.4,0.007,1e-07,-63.4123052588856,-24.6262947566648,-68.6103625274102
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.4,0.009,1e-07,-73.1752433554848,-32.0542984924799,-76.12127289006
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.4,0.01,1e-07,-76.86435155356,-35.2220042965411,-78.9826490472804
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.5,0.001,1e-07,-11.1651355355566,-1.90438498780758,-14.2960517791776
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.5,0.003,1e-07,-29.8909317335173,-6.30901296091897,-36.2734398406262
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.5,0.005,1e-07,-44.9086789958818,-11.4686438590084,-51.7992756778928
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.5,0.007,1e-07,-57.3966024559964,-17.5721979822217,-62.8945691178054
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.5,0.009,1e-07,-67.2554949451143,-23.4945502851801,-70.920100114061
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.5,0.01,1e-07,-71.2613157070507,-26.2400059601998,-74.085576189954
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.1,0.001,1e-07,-19.1560540649003,-8.97005970792266,-42.8467093057562
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.1,0.003,1e-07,-54.545990961223,-36.245010519187,-74.7881484627942
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.1,0.005,1e-07,-78.0412912454327,-61.9563612748128,-87.2464325325027
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.1,0.007,1e-07,-89.4885053400336,-77.8127187784613,-93.4126120948808
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.1,0.009,1e-07,-95.0695476456555,-87.3671422633706,-96.5850072107124
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.1,0.01,1e-07,-96.6566042609478,-90.5114002451189,-97.5270979357608
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.2,0.001,1e-07,-17.4099986191887,-7.01237598606389,-27.7666187727752
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.2,0.003,1e-07,-46.0083026073422,-24.2162648444719,-59.5051276682738
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.2,0.005,1e-07,-66.3225120006144,-41.5409842259469,-75.5132603034436
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.2,0.007,1e-07,-79.4705220108562,-55.9489618149295,-84.3913382623307
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.2,0.009,1e-07,-87.4952184805099,-66.7969376329591,-89.6543139663925
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.2,0.01,1e-07,-90.193017248548,-71.0296664484199,-91.4697030618251
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.3,0.001,1e-07,-15.9048700840532,-5.74052708902355,-20.5408512147796
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.3,0.003,1e-07,-41.4425702175139,-18.2997647300056,-48.336453137426
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.3,0.005,1e-07,-59.958634034221,-30.734587936174,-65.1218818597254
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.3,0.007,1e-07,-72.9011017130625,-41.7861212188529,-75.6192601602558
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.3,0.009,1e-07,-81.6799753358012,-50.9752080931366,-82.4040236153432
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.3,0.01,1e-07,-84.902667247162,-54.8688102609186,-84.8835178772255
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.4,0.001,1e-07,-14.5272882143409,-4.7979551614117,-16.9154019848456
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.4,0.003,1e-07,-38.0681882658891,-14.7666993052934,-41.7149434598504
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.4,0.005,1e-07,-55.5666954667105,-24.4705719840425,-58.1942142305502
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.4,0.007,1e-07,-68.3305128772554,-33.2887222918712,-69.3270189202068
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.4,0.009,1e-07,-77.4785587683134,-40.9393110404451,-76.9777761604882
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.4,0.01,1e-07,-80.9968633861402,-44.308002191248,-79.8851420524346
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.5,0.001,1e-07,-13.1225239692808,-3.96559164423197,-14.3131211695472
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.5,0.003,1e-07,-34.7041741972273,-11.9611802828957,-36.3957145927968
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.5,0.005,1e-07,-51.1675910130351,-19.6518791181163,-52.0663341286292
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.5,0.007,1e-07,-63.6035106131843,-26.7175633895152,-63.301387753671
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.5,0.009,1e-07,-72.9096506920932,-32.999694652092,-71.4414550219778
225,1.26036405425807,0.474865672115824,0.005,0.995,0.0195455696647973,5,0.5,0.01,1e-07,-76.6245021950036,-35.8316306454695,-74.6495204298414
226,1.24390152561033,3.63318188977907,0.005,0.995,0.0197991257054164,5,0.1,0.001,1e-07,-12.2851343041664,-1.30392968563248,-41.7643267236412
226,1.24390152561033,3.63318188977907,0.005,0.995,0.0197991257054164,5,0.1,0.003,1e-07,-68.9012364078693,-53.9730994536089,-73.4580291807806
226,1.24390152561033,3.63318188977907,0.005,0.995,0.0197991257054164,5,0.1,0.005,1e-07,-87.987449012228,-77.3252014868814,-88.5045504863703
