ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.1,0.005,1e-07,-97.8522487820434,-95.801770986407
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.1,0.007,1e-07,-99.317602322299,-98.3413989825887
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.1,0.009,1e-07,-99.7282729344243,-99.1942101203417
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.1,0.01,1e-07,-99.8172533036047,-99.405928707133
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.2,0,1e-07,-22.2199862424699,-1.76817190770698
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.2,0.001,1e-07,-33.2555798547453,-5.98403368980192
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.2,0.003,1e-07,-70.4475010948545,-49.0926436509302
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.2,0.005,1e-07,-86.9841983902222,-72.4609295328207
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.2,0.007,1e-07,-93.3704719322077,-82.7885175007469
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.2,0.009,1e-07,-96.2205717612533,-88.1178610816722
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.2,0.01,1e-07,-97.0491115292828,-89.8556256359766
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.3,0,1e-07,-27.9376803166808,-2.32380433893908
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.3,0.001,1e-07,-39.9165457602953,-5.79982826247849
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.3,0.003,1e-07,-52.2593796370729,-16.2794939670081
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.3,0.005,1e-07,-75.5917020114632,-45.0478663307205
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.3,0.007,1e-07,-85.5518813188616,-60.3040056414846
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.3,0.009,1e-07,-90.6788681517077,-69.2707806466821
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.3,0.01,1e-07,-92.3161830948975,-72.4154742868927
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.4,0,1e-07,-32.101285755776,-2.73385347167789
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.4,0.001,1e-07,-44.8247408528204,-6.01599193728438
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.4,0.003,1e-07,-53.5557725711369,-12.7884207459661
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.4,0.005,1e-07,-66.9557755718767,-26.4962735944337
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.4,0.007,1e-07,-79.6578577957995,-43.2685528015142
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.4,0.009,1e-07,-86.3437176681557,-53.9870866685683
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.4,0.01,1e-07,-88.5195049137896,-57.8296610766355
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.5,0,1e-07,-35.0267849106844,-3.02518578674906
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.5,0.001,1e-07,-48.3809007195475,-6.16145696767761
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.5,0.003,1e-07,-55.801983657358,-11.3325015119009
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.5,0.005,1e-07,-64.0092509083822,-18.5657015935193
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.5,0.007,1e-07,-73.8358460075199,-29.3992263952515
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.5,0.009,1e-07,-81.9809400505326,-40.3890367888469
236,1.3484625438446,3.68147146219314,0.005,0.995,0.0182919660005432,3,0.5,0.01,1e-07,-84.7335010103541,-44.5703365648657
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.1,0,1e-07,-20.576637670666,-12.1333836722872
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.1,0.001,1e-07,-58.9886978788186,-49.0183612633967
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.1,0.003,1e-07,-91.7303953346395,-87.1237951521566
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.1,0.005,1e-07,-98.3266787180426,-96.6789790560317
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.1,0.007,1e-07,-99.6441600802434,-99.0968860454884
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.1,0.009,1e-07,-99.9292070090317,-99.7634982005045
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.1,0.01,1e-07,-99.9670829839703,-99.8730097129029
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.2,0,1e-07,-32.7901744772304,-19.3655272680558
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.2,0.001,1e-07,-58.7363563930745,-42.200327394962
237,2.36068230394488,0.361965761916936,0.005,0.995,0.0105312870339649,3,0.2,0.003,1e-07,-82.1969341726948,-69.658267380344
